Freq.	V(n028)/V(n012)
5.24807460249793e+02	(-4.92053258462240e-02dB,-5.94707110175761e+00°)
5.27837206781597e+02	(-4.97400034704129e-02dB,-5.98115818025615e+00°)
5.30884444231009e+02	(-5.02808050012803e-02dB,-6.01543780229280e+00°)
5.33949273574197e+02	(-5.08277997981737e-02dB,-6.04991100659612e+00°)
5.37031796370273e+02	(-5.13810579883801e-02dB,-6.08457883665342e+00°)
5.40132114764656e+02	(-5.19406504751459e-02dB,-6.11944234071762e+00°)
5.43250331492454e+02	(-5.25066489440567e-02dB,-6.15450257181459e+00°)
5.46386549881875e+02	(-5.30791258745990e-02dB,-6.18976058774780e+00°)
5.49540873857646e+02	(-5.36581545453810e-02dB,-6.22521745110562e+00°)
5.52713407944456e+02	(-5.42438090439673e-02dB,-6.26087422926629e+00°)
5.55904257270425e+02	(-5.48361642761528e-02dB,-6.29673199440270e+00°)
5.59113527570582e+02	(-5.54352959720118e-02dB,-6.33279182348864e+00°)
5.62341325190371e+02	(-5.60412806976325e-02dB,-6.36905479830175e+00°)
5.65587757089176e+02	(-5.66541958602864e-02dB,-6.40552200542950e+00°)
5.68852930843864e+02	(-5.72741197200091e-02dB,-6.44219453627186e+00°)
5.72136954652349e+02	(-5.79011313981111e-02dB,-6.47907348704478e+00°)
5.75439937337180e+02	(-5.85353108850891e-02dB,-6.51615995878399e+00°)
5.78761988349143e+02	(-5.91767390495867e-02dB,-6.55345505734780e+00°)
5.82103217770894e+02	(-5.98254976489153e-02dB,-6.59095989341875e+00°)
5.85463736320600e+02	(-6.04816693366830e-02dB,-6.62867558250641e+00°)
5.88843655355612e+02	(-6.11453376731046e-02dB,-6.66660324494843e+00°)
5.92243086876154e+02	(-6.18165871332598e-02dB,-6.70474400591239e+00°)
5.95662143529034e+02	(-6.24955031182096e-02dB,-6.74309899539555e+00°)
5.99100938611378e+02	(-6.31821719632735e-02dB,-6.78166934822595e+00°)
6.02559586074382e+02	(-6.38766809470782e-02dB,-6.82045620406259e+00°)
6.06038200527090e+02	(-6.45791183021090e-02dB,-6.85946070739435e+00°)
6.09536897240194e+02	(-6.52895732255035e-02dB,-6.89868400753861e+00°)
6.13055792149845e+02	(-6.60081358872244e-02dB,-6.93812725864056e+00°)
6.16595001861507e+02	(-6.67348974393361e-02dB,-6.97779161967167e+00°)
6.20154643653810e+02	(-6.74699500282646e-02dB,-7.01767825442609e+00°)
6.23734835482444e+02	(-6.82133868052842e-02dB,-7.05778833151754e+00°)
6.27335695984063e+02	(-6.89653019320366e-02dB,-7.09812302437844e+00°)
6.30957344480219e+02	(-6.97257905965055e-02dB,-7.13868351125281e+00°)
6.34599900981312e+02	(-7.04949490200585e-02dB,-7.17947097519386e+00°)
6.38263486190574e+02	(-7.12728744687638e-02dB,-7.22048660405833e+00°)
6.41948221508062e+02	(-7.20596652642400e-02dB,-7.26173159050094e+00°)
6.45654229034682e+02	(-7.28554207934090e-02dB,-7.30320713196868e+00°)
6.49381631576238e+02	(-7.36602415197290e-02dB,-7.34491443069414e+00°)
6.53130552647499e+02	(-7.44742289945163e-02dB,-7.38685469368769e+00°)
6.56901116476293e+02	(-7.52974858676838e-02dB,-7.42902913273007e+00°)
6.60693448007623e+02	(-7.61301158969789e-02dB,-7.47143896436478e+00°)
6.64507672907807e+02	(-7.69722239619730e-02dB,-7.51408540988753e+00°)
6.68343917568642e+02	(-7.78239160714600e-02dB,-7.55696969533888e+00°)
6.72202309111594e+02	(-7.86852993803162e-02dB,-7.60009305149046e+00°)
6.76082975392010e+02	(-7.95564821933645e-02dB,-7.64345671383874e+00°)
6.79986045003350e+02	(-8.04375739843497e-02dB,-7.68706192258892e+00°)
6.83911647281457e+02	(-8.13286854015573e-02dB,-7.73090992264622e+00°)
6.87859912308836e+02	(-8.22299282831877e-02dB,-7.77500196360075e+00°)
6.91830970918965e+02	(-8.31414156670437e-02dB,-7.81933929971515e+00°)
6.95824954700634e+02	(-8.40632618030153e-02dB,-7.86392318990992e+00°)
6.99841996002302e+02	(-8.49955821651226e-02dB,-7.90875489774822e+00°)
7.03882227936486e+02	(-8.59384934633224e-02dB,-7.95383569142039e+00°)
7.07945784384167e+02	(-8.68921136543360e-02dB,-7.99916684372811e+00°)
7.12032799999232e+02	(-8.78565619559646e-02dB,-8.04474963206588e+00°)
7.16143410212932e+02	(-8.88319588589202e-02dB,-8.09058533840331e+00°)
7.20277751238371e+02	(-8.98184261360783e-02dB,-8.13667524926826e+00°)
7.24435960075020e+02	(-9.08160868605350e-02dB,-8.18302065572359e+00°)
7.28618174513258e+02	(-9.18250654116396e-02dB,-8.22962285335118e+00°)
7.32824533138935e+02	(-9.28454874930357e-02dB,-8.27648314222690e+00°)
7.37055175337965e+02	(-9.38774801424987e-02dB,-8.32360282690067e+00°)
7.41310241300948e+02	(-9.49211717449394e-02dB,-8.37098321637324e+00°)
7.45589872027813e+02	(-9.59766920465950e-02dB,-8.41862562407172e+00°)
7.49894209332487e+02	(-9.70441721661543e-02dB,-8.46653136782603e+00°)
7.54223395847602e+02	(-9.81237446096260e-02dB,-8.51470176984214e+00°)
7.58577575029216e+02	(-9.92155432809208e-02dB,-8.56313815667735e+00°)
7.62956891161565e+02	(-1.00319703498920e-01dB,-8.61184185921051e+00°)
7.67361489361851e+02	(-1.01436362007380e-01dB,-8.66081421261563e+00°)
7.71791515585045e+02	(-1.02565656989312e-01dB,-8.71005655633223e+00°)
7.76247116628725e+02	(-1.03707728079916e-01dB,-8.75957023403540e+00°)
7.80728440137940e+02	(-1.04862716383666e-01dB,-8.80935659360206e+00°)
7.85235634610105e+02	(-1.06030764482871e-01dB,-8.85941698708240e+00°)
7.89768849399919e+02	(-1.07212016454700e-01dB,-8.90975277066411e+00°)
7.94328234724315e+02	(-1.08406617883419e-01dB,-8.96036530463938e+00°)
7.98913941667438e+02	(-1.09614715875513e-01dB,-9.01125595336865e+00°)
8.03526122185651e+02	(-1.10836459073191e-01dB,-9.06242608524451e+00°)
8.08164929112572e+02	(-1.12071997668557e-01dB,-9.11387707265402e+00°)
8.12830516164134e+02	(-1.13321483417296e-01dB,-9.16561029194066e+00°)
8.17523037943685e+02	(-1.14585069653098e-01dB,-9.21762712336423e+00°)
8.22242649947106e+02	(-1.15862911303643e-01dB,-9.26992895105893e+00°)
8.26989508567967e+02	(-1.17155164901567e-01dB,-9.32251716299369e+00°)
8.31763771102707e+02	(-1.18461988602738e-01dB,-9.37539315092632e+00°)
8.36565595755846e+02	(-1.19783542198600e-01dB,-9.42855831036059e+00°)
8.41395141645231e+02	(-1.21119987130389e-01dB,-9.48201404050106e+00°)
8.46252568807306e+02	(-1.22471486507050e-01dB,-9.53576174420378e+00°)
8.51138038202413e+02	(-1.23838205115226e-01dB,-9.58980282793183e+00°)
8.56051711720132e+02	(-1.25220309439109e-01dB,-9.64413870170207e+00°)
8.60993752184638e+02	(-1.26617967671386e-01dB,-9.69877077903779e+00°)
8.65964323360103e+02	(-1.28031349731305e-01dB,-9.75370047691419e+00°)
8.70963589956118e+02	(-1.29460627278018e-01dB,-9.80892921570654e+00°)
8.75991717633155e+02	(-1.30905973726119e-01dB,-9.86445841913524e+00°)
8.81048873008052e+02	(-1.32367564261756e-01dB,-9.92028951420922e+00°)
8.86135223659538e+02	(-1.33845575856648e-01dB,-9.97642393116951e+00°)
8.91250938133784e+02	(-1.35340187284068e-01dB,-1.00328631034300e+01°)
8.96396185949989e+02	(-1.36851579135425e-01dB,-1.00896084675163e+01°)
9.01571137605996e+02	(-1.38379933834299e-01dB,-1.01466614630054e+01°)
9.06775964583944e+02	(-1.39925435652266e-01dB,-1.02040235324623e+01°)
9.12010839355950e+02	(-1.41488270725672e-01dB,-1.02616961213744e+01°)
9.17275935389820e+02	(-1.43068627069402e-01dB,-1.03196806780871e+01°)
9.22571427154804e+02	(-1.44666694595410e-01dB,-1.03779786537338e+01°)
9.27897490127372e+02	(-1.46282665126183e-01dB,-1.04365915021690e+01°)
9.33254300797032e+02	(-1.47916732411796e-01dB,-1.04955206798960e+01°)
9.38642036672177e+02	(-1.49569092145742e-01dB,-1.05547676459953e+01°)
9.44060876285965e+02	(-1.51239941980812e-01dB,-1.06143338620501e+01°)
9.49510999202240e+02	(-1.52929481544997e-01dB,-1.06742207920716e+01°)
9.54992586021478e+02	(-1.54637912458382e-01dB,-1.07344299024203e+01°)
9.60505818386773e+02	(-1.56365438349262e-01dB,-1.07949626617277e+01°)
9.66050878989856e+02	(-1.58112264868315e-01dB,-1.08558205408173e+01°)
9.71627951577149e+02	(-1.59878599708163e-01dB,-1.09170050126192e+01°)
9.77237220955854e+02	(-1.61664652617433e-01dB,-1.09785175520881e+01°)
9.82878873000076e+02	(-1.63470635417798e-01dB,-1.10403596361170e+01°)
9.88553094656983e+02	(-1.65296762019939e-01dB,-1.11025327434496e+01°)
9.94260073953001e+02	(-1.67143248441096e-01dB,-1.11650383545901e+01°)
1.00000000000004e+03	(-1.69010312820122e-01dB,-1.12278779517131e+01°)
1.00577306300178e+03	(-1.70898175435230e-01dB,-1.12910530185694e+01°)
1.01157945425994e+03	(-1.72807058719203e-01dB,-1.13545650403919e+01°)
1.01741936618065e+03	(-1.74737187277144e-01dB,-1.14184155037979e+01°)
1.02329299228080e+03	(-1.76688787902759e-01dB,-1.14826058966904e+01°)
1.02920052719447e+03	(-1.78662089594282e-01dB,-1.15471377081580e+01°)
1.03514216667939e+03	(-1.80657323571326e-01dB,-1.16120124283717e+01°)
1.04111810762339e+03	(-1.82674723292893e-01dB,-1.16772315484791e+01°)
1.04712854805095e+03	(-1.84714524471592e-01dB,-1.17427965604998e+01°)
1.05317368712976e+03	(-1.86776965091850e-01dB,-1.18087089572152e+01°)
1.05925372517734e+03	(-1.88862285426230e-01dB,-1.18749702320578e+01°)
1.06536886366761e+03	(-1.90970728052482e-01dB,-1.19415818789980e+01°)
1.07151930523766e+03	(-1.93102537868487e-01dB,-1.20085453924308e+01°)
1.07770525369437e+03	(-1.95257962111566e-01dB,-1.20758622670558e+01°)
1.08392691402125e+03	(-1.97437250373100e-01dB,-1.21435339977599e+01°)
1.09018449238518e+03	(-1.99640654615389e-01dB,-1.22115620794957e+01°)
1.09647819614323e+03	(-2.01868429188212e-01dB,-1.22799480071578e+01°)
1.10280823384960e+03	(-2.04120830847303e-01dB,-1.23486932754549e+01°)
1.10917481526245e+03	(-2.06398118767353e-01dB,-1.24177993787852e+01°)
1.11557815135090e+03	(-2.08700554560878e-01dB,-1.24872678111038e+01°)
1.12201845430201e+03	(-2.11028402295359e-01dB,-1.25571000657891e+01°)
1.12849593752781e+03	(-2.13381928507131e-01dB,-1.26272976355106e+01°)
1.13501081567237e+03	(-2.15761402220609e-01dB,-1.26978620120886e+01°)
1.14156330461890e+03	(-2.18167094961553e-01dB,-1.27687946863574e+01°)
1.14815362149694e+03	(-2.20599280776194e-01dB,-1.28400971480207e+01°)
1.15478198468951e+03	(-2.23058236245691e-01dB,-1.29117708855089e+01°)
1.16144861384040e+03	(-2.25544240503565e-01dB,-1.29838173858307e+01°)
1.16815372986138e+03	(-2.28057575250849e-01dB,-1.30562381344251e+01°)
1.17489755493958e+03	(-2.30598524770979e-01dB,-1.31290346150103e+01°)
1.18168031254484e+03	(-2.33167375949493e-01dB,-1.32022083094260e+01°)
1.18850222743707e+03	(-2.35764418286277e-01dB,-1.32757606974803e+01°)
1.19536352567377e+03	(-2.38389943911806e-01dB,-1.33496932567895e+01°)
1.20226443461747e+03	(-2.41044247605106e-01dB,-1.34240074626147e+01°)
1.20920518294326e+03	(-2.43727626808075e-01dB,-1.34987047876977e+01°)
1.21618600064642e+03	(-2.46440381638853e-01dB,-1.35737867020971e+01°)
1.22320711904999e+03	(-2.49182814911033e-01dB,-1.36492546730141e+01°)
1.23026877081244e+03	(-2.51955232145680e-01dB,-1.37251101646238e+01°)
1.23737118993541e+03	(-2.54757941588342e-01dB,-1.38013546378982e+01°)
1.24451461177144e+03	(-2.57591254223925e-01dB,-1.38779895504292e+01°)
1.25169927303178e+03	(-2.60455483790473e-01dB,-1.39550163562490e+01°)
1.25892541179423e+03	(-2.63350946794223e-01dB,-1.40324365056471e+01°)
1.26619326751100e+03	(-2.66277962525850e-01dB,-1.41102514449827e+01°)
1.27350308101672e+03	(-2.69236853071598e-01dB,-1.41884626164997e+01°)
1.28085509453634e+03	(-2.72227943331599e-01dB,-1.42670714581315e+01°)
1.28824955169319e+03	(-2.75251561030740e-01dB,-1.43460794033104e+01°)
1.29568669751708e+03	(-2.78308036733564e-01dB,-1.44254878807693e+01°)
1.30316677845236e+03	(-2.81397703858936e-01dB,-1.45052983143421e+01°)
1.31069004236614e+03	(-2.84520898691724e-01dB,-1.45855121227625e+01°)
1.31825673855647e+03	(-2.87677960398591e-01dB,-1.46661307194563e+01°)
1.32586711776062e+03	(-2.90869231038066e-01dB,-1.47471555123372e+01°)
1.33352143216339e+03	(-2.94095055577014e-01dB,-1.48285879035914e+01°)
1.34121993540543e+03	(-2.97355781900692e-01dB,-1.49104292894669e+01°)
1.34896288259172e+03	(-3.00651760826122e-01dB,-1.49926810600560e+01°)
1.35675053029993e+03	(-3.03983346113257e-01dB,-1.50753445990766e+01°)
1.36458313658899e+03	(-3.07350894480338e-01dB,-1.51584212836462e+01°)
1.37246096100763e+03	(-3.10754765611523e-01dB,-1.52419124840608e+01°)
1.38038426460295e+03	(-3.14195322170863e-01dB,-1.53258195635641e+01°)
1.38835330992911e+03	(-3.17672929812343e-01dB,-1.54101438781171e+01°)
1.39636836105600e+03	(-3.21187957191432e-01dB,-1.54948867761633e+01°)
1.40442968357801e+03	(-3.24740775976441e-01dB,-1.55800495983910e+01°)
1.41253754462282e+03	(-3.28331760856464e-01dB,-1.56656336774952e+01°)
1.42069221286025e+03	(-3.31961289555383e-01dB,-1.57516403379303e+01°)
1.42889395851117e+03	(-3.35629742836286e-01dB,-1.58380708956702e+01°)
1.43714305335646e+03	(-3.39337504516776e-01dB,-1.59249266579519e+01°)
1.44543977074600e+03	(-3.43084961472863e-01dB,-1.60122089230297e+01°)
1.45378438560773e+03	(-3.46872503650574e-01dB,-1.60999189799169e+01°)
1.46217717445679e+03	(-3.50700524074540e-01dB,-1.61880581081269e+01°)
1.47061841540463e+03	(-3.54569418853991e-01dB,-1.62766275774152e+01°)
1.47910838816828e+03	(-3.58479587192267e-01dB,-1.63656286475125e+01°)
1.48764737407957e+03	(-3.62431431393350e-01dB,-1.64550625678588e+01°)
1.49623565609451e+03	(-3.66425356867912e-01dB,-1.65449305773345e+01°)
1.50487351880259e+03	(-3.70461772141950e-01dB,-1.66352339039843e+01°)
1.51356124843628e+03	(-3.74541088860770e-01dB,-1.67259737647441e+01°)
1.52229913288049e+03	(-3.78663721795310e-01dB,-1.68171513651610e+01°)
1.53108746168210e+03	(-3.82830088847539e-01dB,-1.69087678991112e+01°)
1.53992652605957e+03	(-3.87040611054453e-01dB,-1.70008245485158e+01°)
1.54881661891256e+03	(-3.91295712594142e-01dB,-1.70933224830513e+01°)
1.55775803483168e+03	(-3.95595820787324e-01dB,-1.71862628598609e+01°)
1.56675107010823e+03	(-3.99941366102502e-01dB,-1.72796468232593e+01°)
1.57579602274400e+03	(-4.04332782157091e-01dB,-1.73734755044377e+01°)
1.58489319246119e+03	(-4.08770505721728e-01dB,-1.74677500211623e+01°)
1.59404288071230e+03	(-4.13254976720478e-01dB,-1.75624714774737e+01°)
1.60324539069012e+03	(-4.17786638232823e-01dB,-1.76576409633807e+01°)
1.61250102733782e+03	(-4.22365936494628e-01dB,-1.77532595545528e+01°)
1.62181009735901e+03	(-4.26993320897679e-01dB,-1.78493283120091e+01°)
1.63117290922792e+03	(-4.31669243989971e-01dB,-1.79458482818047e+01°)
1.64058977319962e+03	(-4.36394161475096e-01dB,-1.80428204947135e+01°)
1.65006100132031e+03	(-4.41168532209051e-01dB,-1.81402459659114e+01°)
1.65958690743764e+03	(-4.45992818200022e-01dB,-1.82381256946520e+01°)
1.66916780721114e+03	(-4.50867484605121e-01dB,-1.83364606639426e+01°)
1.67880401812264e+03	(-4.55792999726285e-01dB,-1.84352518402183e+01°)
1.68849585948684e+03	(-4.60769835007401e-01dB,-1.85345001730107e+01°)
1.69824365246183e+03	(-4.65798465029278e-01dB,-1.86342065946157e+01°)
1.70804772005979e+03	(-4.70879367504047e-01dB,-1.87343720197597e+01°)
1.71790838715767e+03	(-4.76013023269421e-01dB,-1.88349973452611e+01°)
1.72782598050795e+03	(-4.81199916282690e-01dB,-1.89360834496903e+01°)
1.73780082874946e+03	(-4.86440533612242e-01dB,-1.90376311930283e+01°)
1.74783326241831e+03	(-4.91735365430118e-01dB,-1.91396414163218e+01°)
1.75792361395878e+03	(-4.97084905004134e-01dB,-1.92421149413343e+01°)
1.76807221773441e+03	(-5.02489648686961e-01dB,-1.93450525701993e+01°)
1.77827941003901e+03	(-5.07950095906501e-01dB,-1.94484550850678e+01°)
1.78854552910786e+03	(-5.13466749155659e-01dB,-1.95523232477529e+01°)
1.79887091512888e+03	(-5.19040113978765e-01dB,-1.96566577993774e+01°)
1.80925591025391e+03	(-5.24670698961045e-01dB,-1.97614594600124e+01°)
1.81970085861008e+03	(-5.30359015713975e-01dB,-1.98667289283190e+01°)
1.83020610631115e+03	(-5.36105578861443e-01dB,-1.99724668811867e+01°)
1.84077200146905e+03	(-5.41910906025364e-01dB,-2.00786739733679e+01°)
1.85139889420537e+03	(-5.47775517809197e-01dB,-2.01853508371137e+01°)
1.86208713666296e+03	(-5.53699937780817e-01dB,-2.02924980818073e+01°)
1.87283708301764e+03	(-5.59684692456610e-01dB,-2.04001162935920e+01°)
1.88364908948990e+03	(-5.65730311282257e-01dB,-2.05082060350024e+01°)
1.89452351435669e+03	(-5.71837326612347e-01dB,-2.06167678445932e+01°)
1.90546071796334e+03	(-5.78006273691993e-01dB,-2.07258022365634e+01°)
1.91646106273548e+03	(-5.84237690634600e-01dB,-2.08353097003826e+01°)
1.92752491319103e+03	(-5.90532118401052e-01dB,-2.09452907004127e+01°)
1.93865263595231e+03	(-5.96890100775244e-01dB,-2.10557456755331e+01°)
1.94984459975815e+03	(-6.03312184340927e-01dB,-2.11666750387603e+01°)
1.96110117547615e+03	(-6.09798918457374e-01dB,-2.12780791768681e+01°)
1.97242273611495e+03	(-6.16350855233033e-01dB,-2.13899584500067e+01°)
1.98380965683661e+03	(-6.22968549498462e-01dB,-2.15023131913225e+01°)
1.99526231496898e+03	(-6.29652558778620e-01dB,-2.16151437065752e+01°)
2.00678109001829e+03	(-6.36403443266130e-01dB,-2.17284502737516e+01°)
2.01836636368167e+03	(-6.43221765787493e-01dB,-2.18422331426885e+01°)
2.03001851985979e+03	(-6.50108091775480e-01dB,-2.19564925346834e+01°)
2.04173794466963e+03	(-6.57062989236645e-01dB,-2.20712286421114e+01°)
2.05352502645725e+03	(-6.64087028717238e-01dB,-2.21864416280421e+01°)
2.06538015581064e+03	(-6.71180783270667e-01dB,-2.23021316258534e+01°)
2.07730372557267e+03	(-6.78344828420681e-01dB,-2.24182987388487e+01°)
2.08929613085415e+03	(-6.85579742128737e-01dB,-2.25349430398671e+01°)
2.10135776904686e+03	(-6.92886104751521e-01dB,-2.26520645709079e+01°)
2.11348903983676e+03	(-7.00264499007761e-01dB,-2.27696633427377e+01°)
2.12569034521722e+03	(-7.07715509935387e-01dB,-2.28877393345128e+01°)
2.13796208950234e+03	(-7.15239724853358e-01dB,-2.30062924933924e+01°)
2.15030467934037e+03	(-7.22837733317167e-01dB,-2.31253227341608e+01°)
2.16271852372713e+03	(-7.30510127079532e-01dB,-2.32448299388407e+01°)
2.17520403401964e+03	(-7.38257500042947e-01dB,-2.33648139563186e+01°)
2.18776162394967e+03	(-7.46080448218291e-01dB,-2.34852746019592e+01°)
2.20039170963751e+03	(-7.53979569674729e-01dB,-2.36062116572344e+01°)
2.21309470960575e+03	(-7.61955464495623e-01dB,-2.37276248693410e+01°)
2.22587104479312e+03	(-7.70008734727695e-01dB,-2.38495139508293e+01°)
2.23872113856846e+03	(-7.78139984331785e-01dB,-2.39718785792301e+01°)
2.25164541674474e+03	(-7.86349819133257e-01dB,-2.40947183966797e+01°)
2.26464430759318e+03	(-7.94638846768587e-01dB,-2.42180330095539e+01°)
2.27771824185744e+03	(-8.03007676630880e-01dB,-2.43418219881024e+01°)
2.29086765276789e+03	(-8.11456919819636e-01dB,-2.44660848660766e+01°)
2.30409297605597e+03	(-8.19987189078599e-01dB,-2.45908211403786e+01°)
2.31739464996860e+03	(-8.28599098745148e-01dB,-2.47160302706905e+01°)
2.33077311528276e+03	(-8.37293264687776e-01dB,-2.48417116791250e+01°)
2.34422881532005e+03	(-8.46070304249835e-01dB,-2.49678647498664e+01°)
2.35776219596138e+03	(-8.54930836185554e-01dB,-2.50944888288259e+01°)
2.37137370566178e+03	(-8.63875480600956e-01dB,-2.52215832232893e+01°)
2.38506379546523e+03	(-8.72904858890921e-01dB,-2.53491472015727e+01°)
2.39883291901962e+03	(-8.82019593672335e-01dB,-2.54771799926874e+01°)
2.41268153259176e+03	(-8.91220308721933e-01dB,-2.56056807859977e+01°)
2.42661009508254e+03	(-9.00507628907328e-01dB,-2.57346487308918e+01°)
2.44061906804211e+03	(-9.09882180119157e-01dB,-2.58640829364548e+01°)
2.45470891568516e+03	(-9.19344589204251e-01dB,-2.59939824711396e+01°)
2.46888010490634e+03	(-9.28895483891670e-01dB,-2.61243463624550e+01°)
2.48313310529570e+03	(-9.38535492724376e-01dB,-2.62551735966452e+01°)
2.49746838915428e+03	(-9.48265244985841e-01dB,-2.63864631183810e+01°)
2.51188643150971e+03	(-9.58085370623895e-01dB,-2.65182138304597e+01°)
2.52638771013203e+03	(-9.67996500178131e-01dB,-2.66504245935017e+01°)
2.54097270554944e+03	(-9.77999264702415e-01dB,-2.67830942256575e+01°)
2.55564190106428e+03	(-9.88094295687178e-01dB,-2.69162215023217e+01°)
2.57039578276900e+03	(-9.98282224981502e-01dB,-2.70498051558479e+01°)
2.58523483956233e+03	(-1.00856368471259e+00dB,-2.71838438752748e+01°)
2.60015956316541e+03	(-1.01893930720357e+00dB,-2.73183363060582e+01°)
2.61517044813814e+03	(-1.02940972489411e+00dB,-2.74532810498016e+01°)
2.63026799189552e+03	(-1.03997557025442e+00dB,-2.75886766640053e+01°)
2.64545269472419e+03	(-1.05063747570113e+00dB,-2.77245216618154e+01°)
2.66072505979895e+03	(-1.06139607351272e+00dB,-2.78608145117787e+01°)
2.67608559319948e+03	(-1.07225199574197e+00dB,-2.79975536376087e+01°)
2.69153480392706e+03	(-1.08320587412771e+00dB,-2.81347374179576e+01°)
2.70707320392150e+03	(-1.09425834000647e+00dB,-2.82723641861952e+01°)
2.72270130807806e+03	(-1.10541002422313e+00dB,-2.84104322301940e+01°)
2.73841963426451e+03	(-1.11666155703628e+00dB,-2.85489397921317e+01°)
2.75422870333832e+03	(-1.12801356803087e+00dB,-2.86878850682845e+01°)
2.77012903916388e+03	(-1.13946668602032e+00dB,-2.88272662088490e+01°)
2.78612116862992e+03	(-1.15102153895717e+00dB,-2.89670813177519e+01°)
2.80220562166690e+03	(-1.16267875383315e+00dB,-2.91073284524886e+01°)
2.81838293126461e+03	(-1.17443895658468e+00dB,-2.92480056239584e+01°)
2.83465363348982e+03	(-1.18630277199755e+00dB,-2.93891107963073e+01°)
2.85101826750407e+03	(-1.19827082360576e+00dB,-2.95306418867909e+01°)
2.86747737558147e+03	(-1.21034373359355e+00dB,-2.96725967656385e+01°)
2.88403150312676e+03	(-1.22252212269632e+00dB,-2.98149732559263e+01°)
2.90068119869331e+03	(-1.23480661009929e+00dB,-2.99577691334652e+01°)
2.91742701400133e+03	(-1.24719781333422e+00dB,-3.01009821266987e+01°)
2.93426950395613e+03	(-1.25969634817871e+00dB,-3.02446099166062e+01°)
2.95120922666655e+03	(-1.27230282855296e+00dB,-3.03886501366180e+01°)
2.96824674346341e+03	(-1.28501786641374e+00dB,-3.05331003725474e+01°)
2.98538261891812e+03	(-1.29784207165156e+00dB,-3.06779581625235e+01°)
3.00261742086143e+03	(-1.31077605198330e+00dB,-3.08232209969438e+01°)
3.01995172040218e+03	(-1.32382041284792e+00dB,-3.09688863184302e+01°)
3.03738609194627e+03	(-1.33697575729630e+00dB,-3.11149515218065e+01°)
3.05492111321568e+03	(-1.35024268588735e+00dB,-3.12614139540728e+01°)
3.07255736526762e+03	(-1.36362179657678e+00dB,-3.14082709144065e+01°)
3.09029543251376e+03	(-1.37711368461071e+00dB,-3.15555196541627e+01°)
3.10813590273965e+03	(-1.39071894241343e+00dB,-3.17031573768985e+01°)
3.12607936712413e+03	(-1.40443815947925e+00dB,-3.18511812383986e+01°)
3.14412642025897e+03	(-1.41827192226367e+00dB,-3.19995883467143e+01°)
3.16227766016856e+03	(-1.43222081406882e+00dB,-3.21483757622259e+01°)
3.18053368832970e+03	(-1.44628541493546e+00dB,-3.22975404977025e+01°)
3.19889510969158e+03	(-1.46046630152872e+00dB,-3.24470795183871e+01°)
3.21736253269578e+03	(-1.47476404702957e+00dB,-3.25969897420809e+01°)
3.23593656929646e+03	(-1.48917922101887e+00dB,-3.27472680392567e+01°)
3.25461783498064e+03	(-1.50371238936708e+00dB,-3.28979112331714e+01°)
3.27340694878857e+03	(-1.51836411412102e+00dB,-3.30489160999984e+01°)
3.29230453333425e+03	(-1.53313495339114e+00dB,-3.32002793689705e+01°)
3.31131121482610e+03	(-1.54802546123733e+00dB,-3.33519977225402e+01°)
3.33042762308765e+03	(-1.56303618755748e+00dB,-3.35040677965458e+01°)
3.34965439157847e+03	(-1.57816767797298e+00dB,-3.36564861803982e+01°)
3.36899215741510e+03	(-1.59342047371552e+00dB,-3.38092494172788e+01°)
3.38844156139222e+03	(-1.60879511151448e+00dB,-3.39623540043477e+01°)
3.40800324800384e+03	(-1.62429212348331e+00dB,-3.41157963929711e+01°)
3.42767786546470e+03	(-1.63991203700585e+00dB,-3.42695729889589e+01°)
3.44746606573169e+03	(-1.65565537462486e+00dB,-3.44236801528154e+01°)
3.46736850452551e+03	(-1.67152265392774e+00dB,-3.45781142000068e+01°)
3.48738584135238e+03	(-1.68751438743473e+00dB,-3.47328714012405e+01°)
3.50751873952588e+03	(-1.70363108248716e+00dB,-3.48879479827568e+01°)
3.52776786618894e+03	(-1.71987324113385e+00dB,-3.50433401266410e+01°)
3.54813389233596e+03	(-1.73624136002150e+00dB,-3.51990439711396e+01°)
3.56861749283502e+03	(-1.75273593028230e+00dB,-3.53550556109983e+01°)
3.58921934645026e+03	(-1.76935743742380e+00dB,-3.55113710978109e+01°)
3.60994013586437e+03	(-1.78610636121819e+00dB,-3.56679864403834e+01°)
3.63078054770122e+03	(-1.80298317559376e+00dB,-3.58248976051078e+01°)
3.65174127254859e+03	(-1.81998834852440e+00dB,-3.59821005163580e+01°)
3.67282300498106e+03	(-1.83712234192257e+00dB,-3.61395910568905e+01°)
3.69402644358305e+03	(-1.85438561153054e+00dB,-3.62973650682662e+01°)
3.71535229097194e+03	(-1.87177860681525e+00dB,-3.64554183512782e+01°)
3.73680125382137e+03	(-1.88930177085889e+00dB,-3.66137466664071e+01°)
3.75837404288466e+03	(-1.90695554025740e+00dB,-3.67723457342705e+01°)
3.78007137301833e+03	(-1.92474034501375e+00dB,-3.69312112361031e+01°)
3.80189396320583e+03	(-1.94265660843439e+00dB,-3.70903388142441e+01°)
3.82384253658135e+03	(-1.96070474702791e+00dB,-3.72497240726347e+01°)
3.84591782045376e+03	(-1.97888517040334e+00dB,-3.74093625773327e+01°)
3.86812054633075e+03	(-1.99719828116923e+00dB,-3.75692498570418e+01°)
3.89045144994303e+03	(-2.01564447483358e+00dB,-3.77293814036534e+01°)
