Freq.	V(n028)/V(n012)
7.32824533138918e+01	(-3.68868488325796e-03dB,-8.33337642452029e-01°)
7.37055175337949e+01	(-3.69921695070889e-03dB,-8.38147875660081e-01°)
7.41310241300932e+01	(-3.70987094785531e-03dB,-8.42985866847777e-01°)
7.45589872027796e+01	(-3.72064828531303e-03dB,-8.47851776058344e-01°)
7.49894209332470e+01	(-3.73155039099827e-03dB,-8.52745764255130e-01°)
7.54223395847586e+01	(-3.74257870943525e-03dB,-8.57667993327167e-01°)
7.58577575029199e+01	(-3.75373470089019e-03dB,-8.62618626094460e-01°)
7.62956891161548e+01	(-3.76501984349500e-03dB,-8.67597826313098e-01°)
7.67361489361834e+01	(-3.77643563184587e-03dB,-8.72605758680810e-01°)
7.71791515585028e+01	(-3.78798357774063e-03dB,-8.77642588842274e-01°)
7.76247116628707e+01	(-3.79966521143136e-03dB,-8.82708483394253e-01°)
7.80728440137922e+01	(-3.81148207962096e-03dB,-8.87803609891527e-01°)
7.85235634610087e+01	(-3.82343574785994e-03dB,-8.92928136851842e-01°)
7.89768849399901e+01	(-3.83552779957045e-03dB,-8.98082233761722e-01°)
7.94328234724297e+01	(-3.84775983564438e-03dB,-9.03266071082064e-01°)
7.98913941667420e+01	(-3.86013347745953e-03dB,-9.08479820253089e-01°)
8.03526122185633e+01	(-3.87265036282904e-03dB,-9.13723653700830e-01°)
8.08164929112554e+01	(-3.88531214969965e-03dB,-9.18997744842065e-01°)
8.12830516164116e+01	(-3.89812051600455e-03dB,-9.24302268089933e-01°)
8.17523037943667e+01	(-3.91107715704834e-03dB,-9.29637398860344e-01°)
8.22242649947088e+01	(-3.92418378919569e-03dB,-9.35003313576799e-01°)
8.26989508567949e+01	(-3.93744214907109e-03dB,-9.40400189676463e-01°)
8.31763771102688e+01	(-3.95085399144065e-03dB,-9.45828205616360e-01°)
8.36565595755827e+01	(-3.96442109316906e-03dB,-9.51287540878420e-01°)
8.41395141645212e+01	(-3.97814525135518e-03dB,-9.56778375975799e-01°)
8.46252568807287e+01	(-3.99202828347146e-03dB,-9.62300892458639e-01°)
8.51138038202394e+01	(-4.00607202811982e-03dB,-9.67855272919956e-01°)
8.56051711720112e+01	(-4.02027834483925e-03dB,-9.73441701001638e-01°)
8.60993752184619e+01	(-4.03464911595671e-03dB,-9.79060361400092e-01°)
8.65964323360083e+01	(-4.04918624355347e-03dB,-9.84711439872882e-01°)
8.70963589956099e+01	(-4.06389165349071e-03dB,-9.90395123243956e-01°)
8.75991717633136e+01	(-4.07876729297496e-03dB,-9.96111599410366e-01°)
8.81048873008033e+01	(-4.09381513241973e-03dB,-1.00186105734792e+00°)
8.86135223659519e+01	(-4.10903716355802e-03dB,-1.00764368711780e+00°)
8.91250938133764e+01	(-4.12443540348245e-03dB,-1.01345967987196e+00°)
8.96396185949969e+01	(-4.14001189020403e-03dB,-1.01930922786027e+00°)
9.01571137605976e+01	(-4.15576868719688e-03dB,-1.02519252443583e+00°)
9.06775964583924e+01	(-4.17170788072647e-03dB,-1.03110976406196e+00°)
9.12010839355929e+01	(-4.18783158166497e-03dB,-1.03706114231801e+00°)
9.17275935389799e+01	(-4.20414192519480e-03dB,-1.04304685590594e+00°)
9.22571427154783e+01	(-4.22064107013784e-03dB,-1.04906710265684e+00°)
9.27897490127351e+01	(-4.23733120256439e-03dB,-1.05512208153667e+00°)
9.33254300797011e+01	(-4.25421453127970e-03dB,-1.06121199265361e+00°)
9.38642036672155e+01	(-4.27129329338571e-03dB,-1.06733703726354e+00°)
9.44060876285944e+01	(-4.28856974887318e-03dB,-1.07349741777767e+00°)
9.49510999202219e+01	(-4.30604618624146e-03dB,-1.07969333776801e+00°)
9.54992586021457e+01	(-4.32372491897965e-03dB,-1.08592500197469e+00°)
9.60505818386752e+01	(-4.34160828794373e-03dB,-1.09219261631221e+00°)
9.66050878989835e+01	(-4.35969866126284e-03dB,-1.09849638787615e+00°)
9.71627951577128e+01	(-4.37799843452729e-03dB,-1.10483652494983e+00°)
9.77237220955832e+01	(-4.39651002969628e-03dB,-1.11121323701141e+00°)
9.82878873000054e+01	(-4.41523589846886e-03dB,-1.11762673473993e+00°)
9.88553094656961e+01	(-4.43417851946183e-03dB,-1.12407723002287e+00°)
9.94260073952979e+01	(-4.45334040096227e-03dB,-1.13056493596231e+00°)
1.00000000000002e+02	(-4.47272408037567e-03dB,-1.13709006688218e+00°)
1.00577306300176e+02	(-4.49233212332671e-03dB,-1.14365283833526e+00°)
1.01157945425992e+02	(-4.51216712672260e-03dB,-1.15025346710965e+00°)
1.01741936618063e+02	(-4.53223171556244e-03dB,-1.15689217123643e+00°)
1.02329299228078e+02	(-4.55252854631805e-03dB,-1.16356916999607e+00°)
1.02920052719445e+02	(-4.57306030626545e-03dB,-1.17028468392576e+00°)
1.03514216667937e+02	(-4.59382971304402e-03dB,-1.17703893482655e+00°)
1.04111810762336e+02	(-4.61483951688158e-03dB,-1.18383214577017e+00°)
1.04712854805092e+02	(-4.63609249866776e-03dB,-1.19066454110667e+00°)
1.05317368712974e+02	(-4.65759147163401e-03dB,-1.19753634647134e+00°)
1.05925372517731e+02	(-4.67933928208031e-03dB,-1.20444778879187e+00°)
1.06536886366759e+02	(-4.70133880883609e-03dB,-1.21139909629592e+00°)
1.07151930523763e+02	(-4.72359296417712e-03dB,-1.21839049851819e+00°)
1.07770525369435e+02	(-4.74610469324111e-03dB,-1.22542222630808e+00°)
1.08392691402123e+02	(-4.76887697671709e-03dB,-1.23249451183660e+00°)
1.09018449238515e+02	(-4.79191282805541e-03dB,-1.23960758860448e+00°)
1.09647819614321e+02	(-4.81521529733145e-03dB,-1.24676169144890e+00°)
1.10280823384958e+02	(-4.83878746839197e-03dB,-1.25395705655173e+00°)
1.10917481526243e+02	(-4.86263246116834e-03dB,-1.26119392144667e+00°)
1.11557815135088e+02	(-4.88675343183338e-03dB,-1.26847252502694e+00°)
1.12201845430199e+02	(-4.91115357292342e-03dB,-1.27579310755292e+00°)
1.12849593752779e+02	(-4.93583611405289e-03dB,-1.28315591065986e+00°)
1.13501081567234e+02	(-4.96080432180013e-03dB,-1.29056117736565e+00°)
1.14156330461887e+02	(-4.98606150092657e-03dB,-1.29800915207845e+00°)
1.14815362149691e+02	(-5.01161099378991e-03dB,-1.30550008060471e+00°)
1.15478198468949e+02	(-5.03745618191266e-03dB,-1.31303421015679e+00°)
1.16144861384037e+02	(-5.06360048574174e-03dB,-1.32061178936097e+00°)
1.16815372986135e+02	(-5.09004736524458e-03dB,-1.32823306826534e+00°)
1.17489755493956e+02	(-5.11680031997649e-03dB,-1.33589829834794e+00°)
1.18168031254481e+02	(-5.14386289099018e-03dB,-1.34360773252437e+00°)
1.18850222743705e+02	(-5.17123865863950e-03dB,-1.35136162515644e+00°)
1.19536352567375e+02	(-5.19893124616027e-03dB,-1.35916023205966e+00°)
1.20226443461744e+02	(-5.22694431820746e-03dB,-1.36700381051173e+00°)
1.20920518294324e+02	(-5.25528158098363e-03dB,-1.37489261926083e+00°)
1.21618600064640e+02	(-5.28394678434545e-03dB,-1.38282691853353e+00°)
1.22320711904996e+02	(-5.31294372146522e-03dB,-1.39080697004315e+00°)
1.23026877081241e+02	(-5.34227622923729e-03dB,-1.39883303699821e+00°)
1.23737118993538e+02	(-5.37194818817703e-03dB,-1.40690538411082e+00°)
1.24451461177142e+02	(-5.40196352482964e-03dB,-1.41502427760474e+00°)
1.25169927303176e+02	(-5.43232621032501e-03dB,-1.42318998522419e+00°)
1.25892541179420e+02	(-5.46304026129488e-03dB,-1.43140277624231e+00°)
1.26619326751098e+02	(-5.49410974233584e-03dB,-1.43966292146926e+00°)
1.27350308101669e+02	(-5.52553876294618e-03dB,-1.44797069326151e+00°)
1.28085509453631e+02	(-5.55733148173075e-03dB,-1.45632636552976e+00°)
1.28824955169317e+02	(-5.58949210448040e-03dB,-1.46473021374811e+00°)
1.29568669751705e+02	(-5.62202488590965e-03dB,-1.47318251496247e+00°)
1.30316677845233e+02	(-5.65493412914889e-03dB,-1.48168354779957e+00°)
1.31069004236611e+02	(-5.68822418854267e-03dB,-1.49023359247535e+00°)
1.31825673855644e+02	(-5.72189946732118e-03dB,-1.49883293080431e+00°)
1.32586711776059e+02	(-5.75596441968266e-03dB,-1.50748184620814e+00°)
1.33352143216336e+02	(-5.79042355239147e-03dB,-1.51618062372446e+00°)
1.34121993540541e+02	(-5.82528142280581e-03dB,-1.52492955001630e+00°)
1.34896288259169e+02	(-5.86054264186553e-03dB,-1.53372891338065e+00°)
1.35675053029990e+02	(-5.89621187316891e-03dB,-1.54257900375783e+00°)
1.36458313658896e+02	(-5.93229383502268e-03dB,-1.55148011274035e+00°)
1.37246096100760e+02	(-5.96879329890908e-03dB,-1.56043253358250e+00°)
1.38038426460292e+02	(-6.00571509275863e-03dB,-1.56943656120899e+00°)
1.38835330992908e+02	(-6.04306409970111e-03dB,-1.57849249222466e+00°)
1.39636836105597e+02	(-6.08084525833451e-03dB,-1.58760062492377e+00°)
1.40442968357798e+02	(-6.11906356529648e-03dB,-1.59676125929904e+00°)
1.41253754462279e+02	(-6.15772407527394e-03dB,-1.60597469705117e+00°)
1.42069221286022e+02	(-6.19683190076083e-03dB,-1.61524124159844e+00°)
1.42889395851114e+02	(-6.23639221250203e-03dB,-1.62456119808624e+00°)
1.43714305335643e+02	(-6.27641024207688e-03dB,-1.63393487339627e+00°)
1.44543977074597e+02	(-6.31689128134745e-03dB,-1.64336257615638e+00°)
1.45378438560770e+02	(-6.35784068184122e-03dB,-1.65284461675042e+00°)
1.46217717445676e+02	(-6.39926385907008e-03dB,-1.66238130732721e+00°)
1.47061841540460e+02	(-6.44116628930470e-03dB,-1.67197296181115e+00°)
1.47910838816825e+02	(-6.48355351279267e-03dB,-1.68161989591135e+00°)
1.48764737407954e+02	(-6.52643113330367e-03dB,-1.69132242713184e+00°)
1.49623565609447e+02	(-6.56980482006336e-03dB,-1.70108087478110e+00°)
1.50487351880255e+02	(-6.61368030684817e-03dB,-1.71089555998239e+00°)
1.51356124843625e+02	(-6.65806339343098e-03dB,-1.72076680568355e+00°)
1.52229913288046e+02	(-6.70295994778372e-03dB,-1.73069493666675e+00°)
1.53108746168207e+02	(-6.74837590417063e-03dB,-1.74068027955907e+00°)
1.53992652605953e+02	(-6.79431726628530e-03dB,-1.75072316284221e+00°)
1.54881661891252e+02	(-6.84079010666537e-03dB,-1.76082391686287e+00°)
1.55775803483164e+02	(-6.88780056745665e-03dB,-1.77098287384303e+00°)
1.56675107010819e+02	(-6.93535486321753e-03dB,-1.78120036788978e+00°)
1.57579602274397e+02	(-6.98345927850916e-03dB,-1.79147673500631e+00°)
1.58489319246116e+02	(-7.03212017020307e-03dB,-1.80181231310199e+00°)
1.59404288071226e+02	(-7.08134397076384e-03dB,-1.81220744200227e+00°)
1.60324539069008e+02	(-7.13113718447298e-03dB,-1.82266246346012e+00°)
1.61250102733779e+02	(-7.18150639183335e-03dB,-1.83317772116580e+00°)
1.62181009735897e+02	(-7.23245824922721e-03dB,-1.84375356075766e+00°)
1.63117290922788e+02	(-7.28399948844030e-03dB,-1.85439032983309e+00°)
1.64058977319958e+02	(-7.33613692085442e-03dB,-1.86508837795849e+00°)
1.65006100132027e+02	(-7.38887743507825e-03dB,-1.87584805668065e+00°)
1.65958690743761e+02	(-7.44222800061233e-03dB,-1.88666971953693e+00°)
1.66916780721110e+02	(-7.49619566436636e-03dB,-1.89755372206705e+00°)
1.67880401812261e+02	(-7.55078755788696e-03dB,-1.90850042182266e+00°)
1.68849585948680e+02	(-7.60601089311960e-03dB,-1.91951017837926e+00°)
1.69824365246179e+02	(-7.66187296493932e-03dB,-1.93058335334693e+00°)
1.70804772005976e+02	(-7.71838115288248e-03dB,-1.94172031038114e+00°)
1.71790838715764e+02	(-7.77554292306413e-03dB,-1.95292141519368e+00°)
1.72782598050791e+02	(-7.83336582373872e-03dB,-1.96418703556488e+00°)
1.73780082874942e+02	(-7.89185749369908e-03dB,-1.97551754135327e+00°)
1.74783326241827e+02	(-7.95102565876026e-03dB,-1.98691330450772e+00°)
1.75792361395874e+02	(-8.01087813340745e-03dB,-1.99837469907863e+00°)
1.76807221773437e+02	(-8.07142282198262e-03dB,-2.00990210122927e+00°)
1.77827941003897e+02	(-8.13266772076048e-03dB,-2.02149588924682e+00°)
1.78854552910782e+02	(-8.19462091787695e-03dB,-2.03315644355415e+00°)
1.79887091512884e+02	(-8.25729059311895e-03dB,-2.04488414672161e+00°)
1.80925591025387e+02	(-8.32068502401343e-03dB,-2.05667938347735e+00°)
1.81970085861003e+02	(-8.38481257947388e-03dB,-2.06854254072071e+00°)
1.83020610631111e+02	(-8.44968172704721e-03dB,-2.08047400753237e+00°)
1.84077200146901e+02	(-8.51530103242172e-03dB,-2.09247417518649e+00°)
1.85139889420532e+02	(-8.58167915782511e-03dB,-2.10454343716303e+00°)
1.86208713666292e+02	(-8.64882486650296e-03dB,-2.11668218915881e+00°)
1.87283708301760e+02	(-8.71674702309616e-03dB,-2.12889082909957e+00°)
1.88364908948985e+02	(-8.78545459235917e-03dB,-2.14116975715236e+00°)
1.89452351435665e+02	(-8.85495664540502e-03dB,-2.15351937573644e+00°)
1.90546071796330e+02	(-8.92526235497317e-03dB,-2.16594008953654e+00°)
1.91646106273544e+02	(-8.99638100073685e-03dB,-2.17843230551408e+00°)
1.92752491319099e+02	(-9.06832196871944e-03dB,-2.19099643291962e+00°)
1.93865263595226e+02	(-9.14109475377695e-03dB,-2.20363288330481e+00°)
1.94984459975810e+02	(-9.21470895890784e-03dB,-2.21634207053496e+00°)
1.96110117547610e+02	(-9.28917429869190e-03dB,-2.22912441080091e+00°)
1.97242273611491e+02	(-9.36450059857069e-03dB,-2.24198032263177e+00°)
1.98380965683656e+02	(-9.44069779798018e-03dB,-2.25491022690688e+00°)
1.99526231496894e+02	(-9.51777595021494e-03dB,-2.26791454686852e+00°)
2.00678109001825e+02	(-9.59574522466370e-03dB,-2.28099370813425e+00°)
2.01836636368162e+02	(-9.67461590646762e-03dB,-2.29414813870981e+00°)
2.03001851985974e+02	(-9.75439840128013e-03dB,-2.30737826900086e+00°)
2.04173794466959e+02	(-9.83510323289189e-03dB,-2.32068453182656e+00°)
2.05352502645721e+02	(-9.91674104634827e-03dB,-2.33406736243182e+00°)
2.06538015581059e+02	(-9.99932261001209e-03dB,-2.34752719849986e+00°)
2.07730372557262e+02	(-1.00828588144109e-02dB,-2.36106448016562e+00°)
2.08929613085410e+02	(-1.01673606771717e-02dB,-2.37467965002783e+00°)
2.10135776904681e+02	(-1.02528393411103e-02dB,-2.38837315316260e+00°)
2.11348903983671e+02	(-1.03393060790714e-02dB,-2.40214543713561e+00°)
2.12569034521717e+02	(-1.04267722910560e-02dB,-2.41599695201619e+00°)
2.13796208950230e+02	(-1.05152495100213e-02dB,-2.42992815038924e+00°)
2.15030467934032e+02	(-1.06047494012081e-02dB,-2.44393948736895e+00°)
2.16271852372708e+02	(-1.06952837630608e-02dB,-2.45803142061203e+00°)
2.17520403401959e+02	(-1.07868645308603e-02dB,-2.47220441033043e+00°)
2.18776162394962e+02	(-1.08795037761369e-02dB,-2.48645891930513e+00°)
2.20039170963746e+02	(-1.09732137094869e-02dB,-2.50079541289911e+00°)
2.21309470960570e+02	(-1.10680066820480e-02dB,-2.51521435907075e+00°)
2.22587104479307e+02	(-1.11638951862121e-02dB,-2.52971622838749e+00°)
2.23872113856841e+02	(-1.12608918592982e-02dB,-2.54430149403869e+00°)
2.25164541674469e+02	(-1.13590094820458e-02dB,-2.55897063185001e+00°)
2.26464430759313e+02	(-1.14582609831102e-02dB,-2.57372412029621e+00°)
2.27771824185739e+02	(-1.15586594394064e-02dB,-2.58856244051512e+00°)
2.29086765276784e+02	(-1.16602180780123e-02dB,-2.60348607632119e+00°)
2.30409297605592e+02	(-1.17629502781954e-02dB,-2.61849551421921e+00°)
2.31739464996855e+02	(-1.18668695722928e-02dB,-2.63359124341819e+00°)
2.33077311528271e+02	(-1.19719896487671e-02dB,-2.64877375584486e+00°)
2.34422881531999e+02	(-1.20783243522863e-02dB,-2.66404354615799e+00°)
2.35776219596133e+02	(-1.21858876876612e-02dB,-2.67940111176170e+00°)
2.37137370566173e+02	(-1.22946938191569e-02dB,-2.69484695282006e+00°)
2.38506379546518e+02	(-1.24047570746985e-02dB,-2.71038157227049e+00°)
2.39883291901956e+02	(-1.25160919459716e-02dB,-2.72600547583824e+00°)
2.41268153259171e+02	(-1.26287130913816e-02dB,-2.74171917205020e+00°)
2.42661009508249e+02	(-1.27426353371726e-02dB,-2.75752317224927e+00°)
2.44061906804206e+02	(-1.28578736799162e-02dB,-2.77341799060835e+00°)
2.45470891568511e+02	(-1.29744432881877e-02dB,-2.78940414414468e+00°)
2.46888010490629e+02	(-1.30923595051912e-02dB,-2.80548215273390e+00°)
2.48313310529565e+02	(-1.32116378478906e-02dB,-2.82165253912517e+00°)
2.49746838915422e+02	(-1.33322940144099e-02dB,-2.83791582895409e+00°)
2.51188643150966e+02	(-1.34543438803017e-02dB,-2.85427255075862e+00°)
2.52638771013198e+02	(-1.35778035044485e-02dB,-2.87072323599255e+00°)
2.54097270554938e+02	(-1.37026891292981e-02dB,-2.88726841904046e+00°)
2.55564190106422e+02	(-1.38290171837907e-02dB,-2.90390863723207e+00°)
2.57039578276894e+02	(-1.39568042854798e-02dB,-2.92064443085680e+00°)
2.58523483956227e+02	(-1.40860672405158e-02dB,-2.93747634317902e+00°)
2.60015956316535e+02	(-1.42168230503444e-02dB,-2.95440492045144e+00°)
2.61517044813808e+02	(-1.43490889092072e-02dB,-2.97143071193115e+00°)
2.63026799189547e+02	(-1.44828822090337e-02dB,-2.98855426989363e+00°)
2.64545269472413e+02	(-1.46182205412216e-02dB,-3.00577614964767e+00°)
2.66072505979889e+02	(-1.47551216984191e-02dB,-3.02309690955033e+00°)
2.67608559319942e+02	(-1.48936036766036e-02dB,-3.04051711102192e+00°)
2.69153480392700e+02	(-1.50336846783122e-02dB,-3.05803731856060e+00°)
2.70707320392144e+02	(-1.51753831143165e-02dB,-3.07565809975757e+00°)
2.72270130807800e+02	(-1.53187176062550e-02dB,-3.09338002531198e+00°)
2.73841963426445e+02	(-1.54637069886815e-02dB,-3.11120366904600e+00°)
2.75422870333825e+02	(-1.56103703116865e-02dB,-3.12912960791996e+00°)
2.77012903916382e+02	(-1.57587268437748e-02dB,-3.14715842204721e+00°)
2.78612116862986e+02	(-1.59087960730311e-02dB,-3.16529069470967e+00°)
2.80220562166684e+02	(-1.60605977118883e-02dB,-3.18352701237239e+00°)
2.81838293126455e+02	(-1.62141516968472e-02dB,-3.20186796469954e+00°)
2.83465363348976e+02	(-1.63694781932493e-02dB,-3.22031414456899e+00°)
2.85101826750400e+02	(-1.65265975956994e-02dB,-3.23886614808827e+00°)
2.86747737558141e+02	(-1.66855305345538e-02dB,-3.25752457460869e+00°)
2.88403150312670e+02	(-1.68462978730044e-02dB,-3.27629002674236e+00°)
2.90068119869325e+02	(-1.70089207147859e-02dB,-3.29516311037606e+00°)
2.91742701400126e+02	(-1.71734204041705e-02dB,-3.31414443468740e+00°)
2.93426950395606e+02	(-1.73398185291220e-02dB,-3.33323461216019e+00°)
2.95120922666648e+02	(-1.75081369247783e-02dB,-3.35243425859964e+00°)
2.96824674346334e+02	(-1.76783976743921e-02dB,-3.37174399314841e+00°)
2.98538261891806e+02	(-1.78506231144014e-02dB,-3.39116443830145e+00°)
3.00261742086137e+02	(-1.80248358369641e-02dB,-3.41069621992163e+00°)
3.01995172040212e+02	(-1.82010586908926e-02dB,-3.43033996725587e+00°)
3.03738609194621e+02	(-1.83793147861950e-02dB,-3.45009631295029e+00°)
3.05492111321561e+02	(-1.85596274970868e-02dB,-3.46996589306574e+00°)
3.07255736526755e+02	(-1.87420204635305e-02dB,-3.48994934709387e+00°)
3.09029543251369e+02	(-1.89265175964756e-02dB,-3.51004731797217e+00°)
3.10813590273958e+02	(-1.91131430789067e-02dB,-3.53026045210013e+00°)
3.12607936712406e+02	(-1.93019213692298e-02dB,-3.55058939935498e+00°)
3.14412642025890e+02	(-1.94928772060037e-02dB,-3.57103481310677e+00°)
3.16227766016849e+02	(-1.96860356080682e-02dB,-3.59159735023511e+00°)
3.18053368832963e+02	(-1.98814218814025e-02dB,-3.61227767114370e+00°)
3.19889510969151e+02	(-2.00790616185583e-02dB,-3.63307643977730e+00°)
3.21736253269571e+02	(-2.02789807047188e-02dB,-3.65399432363665e+00°)
3.23593656929639e+02	(-2.04812053200918e-02dB,-3.67503199379446e+00°)
3.25461783498057e+02	(-2.06857619431541e-02dB,-3.69619012491121e+00°)
3.27340694878849e+02	(-2.08926773533221e-02dB,-3.71746939525125e+00°)
3.29230453333418e+02	(-2.11019786347244e-02dB,-3.73887048669840e+00°)
3.31131121482602e+02	(-2.13136931804884e-02dB,-3.76039408477155e+00°)
3.33042762308758e+02	(-2.15278486957496e-02dB,-3.78204087864055e+00°)
3.34965439157839e+02	(-2.17444732000013e-02dB,-3.80381156114246e+00°)
3.36899215741502e+02	(-2.19635950321526e-02dB,-3.82570682879684e+00°)
3.38844156139214e+02	(-2.21852428539297e-02dB,-3.84772738182167e+00°)
3.40800324800377e+02	(-2.24094456508518e-02dB,-3.86987392415001e+00°)
3.42767786546462e+02	(-2.26362327407367e-02dB,-3.89214716344418e+00°)
3.44746606573161e+02	(-2.28656337732808e-02dB,-3.91454781111306e+00°)
3.46736850452544e+02	(-2.30976787353684e-02dB,-3.93707658232722e+00°)
3.48738584135230e+02	(-2.33323979541349e-02dB,-3.95973419603510e+00°)
3.50751873952580e+02	(-2.35698221018848e-02dB,-3.98252137497832e+00°)
3.52776786618886e+02	(-2.38099821992888e-02dB,-4.00543884570773e+00°)
3.54813389233588e+02	(-2.40529096180718e-02dB,-4.02848733859966e+00°)
3.56861749283494e+02	(-2.42986360886657e-02dB,-4.05166758787027e+00°)
3.58921934645018e+02	(-2.45471936987741e-02dB,-4.07498033159324e+00°)
3.60994013586429e+02	(-2.47986149025876e-02dB,-4.09842631171372e+00°)
3.63078054770114e+02	(-2.50529325198466e-02dB,-4.12200627406570e+00°)
3.65174127254850e+02	(-2.53101797451129e-02dB,-4.14572096838593e+00°)
3.67282300498098e+02	(-2.55703901484038e-02dB,-4.16957114833080e+00°)
3.69402644358296e+02	(-2.58335976790315e-02dB,-4.19355757149211e+00°)
3.71535229097186e+02	(-2.60998366733665e-02dB,-4.21768099941145e+00°)
3.73680125382129e+02	(-2.63691418548919e-02dB,-4.24194219759718e+00°)
3.75837404288457e+02	(-2.66415483411844e-02dB,-4.26634193553916e+00°)
3.78007137301824e+02	(-2.69170916481732e-02dB,-4.29088098672426e+00°)
3.80189396320575e+02	(-2.71958076926183e-02dB,-4.31556012865243e+00°)
3.82384253658126e+02	(-2.74777327989504e-02dB,-4.34038014285146e+00°)
3.84591782045367e+02	(-2.77629037015504e-02dB,-4.36534181489305e+00°)
3.86812054633066e+02	(-2.80513575505110e-02dB,-4.39044593440769e+00°)
3.89045144994294e+02	(-2.83431319173587e-02dB,-4.41569329509979e+00°)
3.91291127126867e+02	(-2.86382647975995e-02dB,-4.44108469476342e+00°)
3.93550075455792e+02	(-2.89367946157215e-02dB,-4.46662093529762e+00°)
3.95822064835737e+02	(-2.92387602310821e-02dB,-4.49230282272105e+00°)
3.98107170553511e+02	(-2.95442009420188e-02dB,-4.51813116718733e+00°)
4.00405468330561e+02	(-2.98531564900061e-02dB,-4.54410678300040e+00°)
4.02717034325474e+02	(-3.01656670661264e-02dB,-4.57023048862889e+00°)
4.05041945136508e+02	(-3.04817733145331e-02dB,-4.59650310672155e+00°)
4.07380277804127e+02	(-3.08015163382478e-02dB,-4.62292546412190e+00°)
4.09732109813556e+02	(-3.11249377040152e-02dB,-4.64949839188299e+00°)
4.12097519097345e+02	(-3.14520794466562e-02dB,-4.67622272528245e+00°)
4.14476584037954e+02	(-3.17829840758527e-02dB,-4.70309930383651e+00°)
4.16869383470350e+02	(-3.21176945797848e-02dB,-4.73012897131511e+00°)
4.19275996684621e+02	(-3.24562544310528e-02dB,-4.75731257575615e+00°)
4.21696503428598e+02	(-3.27987075919512e-02dB,-4.78465096947996e+00°)
4.24130983910504e+02	(-3.31450985191750e-02dB,-4.81214500910370e+00°)
4.26579518801608e+02	(-3.34954721708539e-02dB,-4.83979555555518e+00°)
4.29042189238901e+02	(-3.38498740104206e-02dB,-4.86760347408736e+00°)
4.31519076827781e+02	(-3.42083500125303e-02dB,-4.89556963429238e+00°)
4.34010263644760e+02	(-3.45709466685823e-02dB,-4.92369491011549e+00°)
4.36515832240182e+02	(-3.49377109932086e-02dB,-4.95198017986849e+00°)
4.39035865640961e+02	(-3.53086905292646e-02dB,-4.98042632624373e+00°)
4.41570447353329e+02	(-3.56839333523919e-02dB,-5.00903423632820e+00°)
4.44119661365605e+02	(-3.60634880796533e-02dB,-5.03780480161591e+00°)
4.46683592150980e+02	(-3.64474038733633e-02dB,-5.06673891802198e+00°)
4.49262324670310e+02	(-3.68357304464317e-02dB,-5.09583748589622e+00°)
4.51855944374939e+02	(-3.72285180705709e-02dB,-5.12510141003532e+00°)
4.54464537209526e+02	(-3.76258175802239e-02dB,-5.15453159969665e+00°)
4.57088189614892e+02	(-3.80276803808712e-02dB,-5.18412896861025e+00°)
4.59726988530889e+02	(-3.84341584518372e-02dB,-5.21389443499292e+00°)
4.62381021399277e+02	(-3.88453043567624e-02dB,-5.24382892155901e+00°)
4.65050376166624e+02	(-3.92611712460092e-02dB,-5.27393335553450e+00°)
4.67735141287216e+02	(-3.96818128653811e-02dB,-5.30420866866822e+00°)
4.70435405725994e+02	(-4.01072835626067e-02dB,-5.33465579724397e+00°)
4.73151258961498e+02	(-4.05376382912319e-02dB,-5.36527568209355e+00°)
4.75882790988835e+02	(-4.09729326210278e-02dB,-5.39606926860693e+00°)
4.78630092322656e+02	(-4.14132227407608e-02dB,-5.42703750674543e+00°)
4.81393254000163e+02	(-4.18585654682457e-02dB,-5.45818135105180e+00°)
4.84172367584118e+02	(-4.23090182541730e-02dB,-5.48950176066267e+00°)
4.86967525165882e+02	(-4.27646391910663e-02dB,-5.52099969931876e+00°)
4.89778819368465e+02	(-4.32254870194683e-02dB,-5.55267613537592e+00°)
4.92606343349596e+02	(-4.36916211339049e-02dB,-5.58453204181644e+00°)
4.95450190804809e+02	(-4.41631015914450e-02dB,-5.61656839625870e+00°)
4.98310455970548e+02	(-4.46399891177339e-02dB,-5.64878618096800e+00°)
5.01187233627291e+02	(-4.51223451144666e-02dB,-5.68118638286648e+00°)
5.04080619102689e+02	(-4.56102316669634e-02dB,-5.71376999354275e+00°)
5.06990708274724e+02	(-4.61037115505334e-02dB,-5.74653800926201e+00°)
5.09917597574890e+02	(-4.66028482384434e-02dB,-5.77949143097513e+00°)
5.12861383991384e+02	(-4.71077059095406e-02dB,-5.81263126432785e+00°)
5.15822165072325e+02	(-4.76183494554446e-02dB,-5.84595851966963e+00°)
5.18800038928981e+02	(-4.81348444877249e-02dB,-5.87947421206278e+00°)
5.21795104239022e+02	(-4.86572573464299e-02dB,-5.91317936129030e+00°)
5.24807460249793e+02	(-4.91856551069307e-02dB,-5.94707499186457e+00°)
5.27837206781597e+02	(-4.97201055882329e-02dB,-5.98116213303496e+00°)
5.30884444231009e+02	(-5.02606773605948e-02dB,-6.01544181879564e+00°)
5.33949273574197e+02	(-5.08074397534660e-02dB,-6.04991508789296e+00°)
5.37031796370273e+02	(-5.13604628638254e-02dB,-6.08458298383237e+00°)
5.40132114764656e+02	(-5.19198175641700e-02dB,-6.11944655488520e+00°)
5.43250331492454e+02	(-5.24855755093179e-02dB,-6.15450685409600e+00°)
